,Unnamed: 0,ID,Title,Lat,Lon,Slug,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7,2020-8,2020-9,2020-10,2020-11,2020-12
89,89,1029553962,"ЖК ""Времена Года""",59.90490695890001,30.3141731666,,192,187,251,252,230,311,257,210,187,222,218,111,212,349,293,319,315,292,285,227,281,248,225,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,90,595473413870124,Музей советских игровых автоматов Санкт-Петербург,59.9400950337,30.326857566799998,-,263,200,237,219,227,142,165,154,136,165,181,207,255,145,220,166,203,130,122,155,129,118,154,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,91,585674002,Santa Barbara Club,59.932504803,30.319820086,santa-barbara-club,210,250,320,271,222,125,120,143,194,250,260,414,366,285,527,342,274,343,256,362,391,434,367,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,92,218608435,Ул. Савушкина,59.986869999999996,30.20893,,746,572,719,790,864,657,500,517,329,403,392,352,355,350,359,280,273,192,200,252,190,184,118,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,93,216653853,Angleterre Hotel,59.9336255212,30.309003874400002,angleterre-hotel,214,109,178,279,208,197,199,221,297,305,180,290,211,202,170,230,200,183,208,224,176,218,208,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,94,1012596528,Teatr Licedei,59.9653,30.3155,teatr-licedei,145,215,159,222,57,80,17,26,127,66,112,131,111,132,116,136,89,93,17,26,97,110,110,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,95,221558007,Спб Пр. Большевиков,59.9035286711,30.4844433894,,535,424,519,486,414,899,501,105,0,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,96,3008830,Мозаичный Дворик,59.947327791400006,30.3386492406,,193,184,245,298,686,594,648,569,419,340,241,150,203,196,271,439,527,619,638,855,526,407,275,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,97,868567943269725,Lenon,59.854081773699995,30.210285800900003,lenon,108,128,153,88,132,86,0,0,0,0,0,0,0,0,0,0,0,4,4,19,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,98,217674952,AZIMUT Hotel Saint Petersburg,59.9143617894,30.296433878600002,azimut-hotel-saint-petersburg,737,1079,1039,1264,941,1205,776,593,729,1347,1284,1006,600,818,752,1106,810,626,388,940,587,753,521,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,99,101258466953530,Кушелевская Дорога,59.9435724251,30.412775124899998,,159,144,69,122,278,450,242,359,441,698,754,631,571,413,439,482,416,369,375,349,422,420,410,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,515984984,Невский район,59.870588,30.464335100000003,,220,130,141,292,384,135,128,120,152,50,36,131,153,134,255,276,253,190,185,224,264,332,313,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,101,276370610,Ленинский проспект,59.8514,30.268305555599998,,591,500,454,456,574,515,455,445,251,30,23,93,51,19,91,74,60,13,11,6,7,585,585,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,102,227092984372095,Ladoga Hotel St Petersburg,59.92889,30.42002,ladoga-hotel-st-petersburg,3,0,4,8,14,4,7,2,18,8,7,6,8,6,7,8,7,7,7,9,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,103,213208923,Petrogradskaya,59.9663777778,30.3115555556,petrogradskaya,1359,1725,2192,1782,1687,1210,721,627,671,915,661,719,536,528,448,476,491,523,997,1039,1151,1365,1110,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,104,62001001,Учительская18,60.032399600000005,30.4049245,18,115,134,158,147,133,140,157,128,41,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,105,1020444220,DEL MAR Nevsky,59.9345636342,30.3354420305,del-mar-nevsky,793,767,678,564,623,558,650,555,613,683,614,629,698,595,507,372,406,388,368,341,375,489,526,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,106,1090146574380489,Puberty Brewery,59.97356,30.334220000000002,puberty-brewery,101,88,95,73,81,81,68,81,47,77,67,141,101,47,70,54,41,58,36,49,54,46,67,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,107,1025537327,ЖК Новая Охта,60.03699,30.44955,,1045,935,1024,1024,1022,1321,1426,1523,1108,1638,613,953,1188,17,15,14,1,1,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,108,218646917,Улица Дыбенко,59.90744444439999,30.4833555556,,249,185,226,192,274,148,176,121,134,52,37,138,104,89,105,74,61,53,120,105,116,273,313,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,109,228398295,Кондратьевский Проспект,59.9838280821,30.3972172852,,192,265,252,185,332,409,224,0,0,0,0,1,0,0,1,0,3,0,53,173,145,179,170,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,110,225186046,Елизаровская,59.8967,30.4235,,181,131,113,138,139,104,108,104,133,130,111,131,128,116,231,218,174,126,150,176,206,271,206,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,111,213035463,Elektrosila (Saint Petersburg Metro),59.879202777799996,30.3186444444,elektrosila-saint-petersburg-metro,256,310,288,281,472,354,484,381,552,521,507,684,477,483,426,378,413,363,345,185,216,261,203,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,112,226507273,Малый Зал Филармонии,59.93557,30.327609999999996,,220,154,228,197,149,124,32,13,86,184,191,272,268,206,178,153,171,113,85,16,88,142,141,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,113,252700618441524,The Buddy Eat&Talk Cafe,59.927890000000005,30.33793,the-buddy-eattalk-cafe,192,215,240,178,212,163,217,288,225,221,224,189,206,169,248,203,224,228,208,159,181,221,203,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,115,213143141,Belmond Grand Hotel Europe,59.9360639184,30.330502101300002,belmond-grand-hotel-europe,339,320,729,887,675,609,500,464,656,1049,653,1003,597,532,788,751,584,335,429,404,710,852,630,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,116,499825133,Anichkov Bridge,59.9334469197,30.343443741399998,anichkov-bridge,574,989,976,1195,1899,1502,1615,1509,1191,1287,1059,1134,961,866,829,690,803,731,693,693,598,494,462,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,117,223441566,Планерная Улица,60.02621154,30.21680306,,289,262,253,199,239,184,202,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,118,953402533,Санкт-Петербургский театр Музыкальной комедии,59.93625,30.333070000000003,-,589,519,735,553,671,858,214,799,618,553,780,828,829,841,675,628,698,1450,450,167,505,462,574,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,119,5145490,Площадь Тургенева,59.918497303500004,30.289593839899997,,265,245,259,280,193,182,160,114,159,139,238,265,282,175,140,113,159,130,90,122,115,165,146,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,120,1187776624615504,"Большой семейный ресторан ""Гуси-Лебеди""",60.00846,30.29753,-,300,245,274,226,218,219,246,243,216,272,249,307,241,218,244,160,250,230,256,259,255,249,207,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,121,527796303,Автоклуб А24,59.875768892399996,30.350568294499997,24,6,4,0,4,6,1,1,2,4,3,4,4,4,3,2,3,9,5,0,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,122,1912260,Kempinski Hotel Moika 22,59.9394687438,30.3198932311,kempinski-hotel-moika-22,229,144,173,202,273,269,331,303,340,311,222,537,319,175,244,273,406,306,217,201,147,220,122,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,123,227237276,Ресторан Лесной и Шоу Холл Атмосфера,59.981640000000006,30.34194,,223,355,206,87,224,219,151,163,121,95,130,542,255,301,310,54,49,194,63,16,14,12,14,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,124,1029615951,Barashki,59.9263423756,30.320624485,barashki,421,422,423,353,444,669,616,277,335,365,349,245,194,152,161,259,316,336,502,463,422,345,338,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,125,5700780,Пр. Науки,60.014462736300004,30.3880635075,,596,627,480,309,324,85,202,226,197,160,114,143,122,132,156,106,111,107,95,53,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,126,20276102,Брянцева,60.04058489999999,30.4079299,,246,237,249,234,185,128,112,151,176,81,112,294,262,193,234,226,164,129,155,187,220,235,133,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,127,498228998,Bridge of Four Lions,59.926905973000004,30.3005772082,bridge-of-four-lions,144,182,209,205,341,289,307,241,288,323,239,206,209,233,203,255,244,242,227,89,41,150,149,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,128,10159810,проспект пятилеток,59.91985,30.46521,,275,241,333,348,270,226,98,229,252,328,177,215,329,223,339,152,156,139,237,222,206,172,184,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,129,23225,Мега Дыбенко,59.892518940100004,30.5117496098,,2403,1913,2307,2223,2079,2928,2601,1874,2468,2092,2220,4017,2607,2138,1421,2135,1794,1886,2529,2570,1455,34,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,130,2871887,Муринский Парк,60.030559596,30.3792974969,,343,300,318,401,1734,1282,1339,893,808,1290,699,434,667,616,246,792,1907,1515,1268,850,880,1192,404,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,131,886053396,Katyusha Restaurant,59.9358706988,30.3242611885,katyusha-restaurant,127,117,92,109,217,189,178,175,164,148,119,201,160,115,106,120,164,247,192,118,133,108,85,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,132,1027958330,"ЖК ""viva""",59.8322674876,30.3315435652,viva,380,337,378,316,298,344,199,246,251,311,179,170,85,102,69,113,90,78,61,82,62,66,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,133,216517601,Akademicheskaya,60.012769999999996,30.396015999999996,akademicheskaya,1525,1522,1369,1183,1204,1336,1088,1015,1010,1708,1899,1277,862,712,472,338,376,573,587,425,493,548,446,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,134,220527109,"набережная Лейтенанта Шмидта, Санкт-Петербург",59.92943,30.269070000000003,-,412,527,748,1277,1939,1206,2351,1083,1013,145,99,78,109,76,89,319,269,182,242,167,160,227,310,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,135,2865168,Озеро Долгое,60.016854934499996,30.2630746737,,613,397,532,546,1128,1031,747,1047,907,297,351,1051,1662,1538,1305,1385,2085,1737,1358,1286,1273,1428,971,1288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,136,214460249,Клуб Космонавт,59.913990000000005,30.32382,,1240,941,2669,2199,1466,484,498,967,888,2419,2399,1905,859,691,2009,2235,1338,825,291,382,908,1399,1296,1451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,137,302867604,"Primorsky District, Saint Petersburg",60.02405400000001,30.143223,primorsky-district-saint-petersburg,367,331,541,439,1204,1360,1545,1172,1618,604,654,1798,1965,1699,1588,1362,1254,1197,1172,1050,1144,1181,810,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,138,381789695,Старгород / Stargorod / Санкт-Петербург,59.932231777,30.321293234400002,stargorod-,163,164,200,164,215,163,229,167,205,184,164,219,230,160,188,170,132,224,168,96,156,147,124,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,139,1031797748,"ЖК ""София""",59.8558946201,30.4060425843,,151,173,223,278,308,250,309,150,59,57,49,35,40,68,123,139,115,75,91,121,119,193,223,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,140,18070034,Улица Чайковского,59.9467371204,30.3455498248,,205,201,263,306,243,288,220,165,148,189,154,324,216,348,483,379,400,316,488,500,471,481,405,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,141,1742242392690462,Circus41,59.851799002,30.219633579299998,circus41,159,136,170,93,125,80,35,17,104,138,159,220,172,224,171,182,97,61,74,71,103,84,94,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,142,214387777,Токио-City,59.9273994574,30.3176432455,-city,398,496,539,468,603,301,447,582,993,890,1047,1051,1164,1017,1007,970,902,765,631,709,813,938,972,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,143,502310325,Амроц на Невском,59.9256254534,30.380859058200002,,88,83,46,25,53,50,56,49,49,89,121,189,52,76,36,69,58,31,33,41,43,90,45,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,144,367974355,"Белоруссия, Минск",59.9671965279,30.4757001344,,1443,962,5,3,11,8,13,11,3,9,10,7,8,4,9,9,9,13,20,36,9,172,862,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,145,409178192,Ulitsa Dybenko,59.907222222200005,30.4833333333,ulitsa-dybenko,694,692,856,784,982,575,721,543,575,304,200,694,498,426,301,151,171,126,236,206,257,474,535,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,146,415416314,Bolsheokhtinsky Bridge,59.93754982,30.39497828,bolsheokhtinsky-bridge,471,425,721,805,1142,1419,1431,1144,1203,1169,804,1064,838,584,466,744,1077,864,737,763,686,541,363,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,147,505110613,Fontanka River,59.9166666667,30.2783333333,fontanka-river,480,637,850,901,1063,1640,2272,2974,2883,1359,1059,1244,913,917,1104,831,911,422,631,818,829,847,768,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,148,214302626,Proletarskaya (Saint Petersburg Metro),59.8651944444,30.4702722222,proletarskaya-saint-petersburg-metro,303,396,474,460,471,330,235,365,434,654,514,804,476,502,310,204,161,291,414,342,554,391,294,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,149,391602779,"Ресторан ""Villa Zималеto""",59.9683307646,30.2368177669,villa-zto,340,338,369,375,696,1080,1048,967,510,352,300,363,271,239,233,369,986,953,1028,928,550,370,285,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,150,631885952,Black Beer Bar,59.87732,30.2579,black-beer-bar,23,18,21,17,15,21,6,5,3,16,10,7,5,2,9,4,5,5,7,3,6,6,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,151,283233919,"Остров Канонерский, St. Petersburg",59.913611482,30.2295282483,st-petersburg,430,408,633,573,677,267,272,0,0,0,0,0,0,0,1,2,1,13,14,1,1,163,274,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,152,66143926,Winter Palace,59.9403099982,30.3136825562,winter-palace,406,940,2843,1995,3047,1200,1034,2652,2160,1565,1225,1341,728,594,567,622,639,1030,1160,811,931,927,829,1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,153,411430829,Ice Palace,59.9215014735,30.467901788400003,ice-palace,2586,2801,4653,3123,1025,880,2678,2756,1154,5293,9002,5283,2750,2869,3535,1563,2022,1381,1393,1375,1828,2488,3622,3479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,154,586254695,Kirov Plant,59.878655,30.258429,kirov-plant,88,64,36,30,61,47,49,69,62,2,3,45,23,41,21,13,23,12,8,11,8,10,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,155,68847501,Шведская Крона,60.012655779300005,30.311588794400002,,77,103,153,130,143,81,110,96,98,170,117,235,194,98,162,172,180,89,137,107,107,102,91,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,156,282026348,Литейный пр-т,59.942021211400004,30.3482049648,-,132,50,13,490,507,2,0,7,150,118,138,159,122,164,229,210,79,37,87,21,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,157,21294556,Сантьяго-де-Куба,60.033840000000005,30.355179999999997,-,138,119,156,157,90,3,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,8,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,158,296676090432272,Ресторан Паруса,59.965744021199995,30.2389358923,,480,576,725,845,1337,1695,1826,1612,1282,822,665,787,543,395,304,242,875,1753,1917,1686,1027,326,200,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,159,254004645,Alexander Nevsky Lavra,59.92108399999999,30.388517999999998,alexander-nevsky-lavra,568,671,827,1113,1361,955,2717,1340,985,1342,849,818,808,713,535,913,884,627,583,558,549,699,409,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,160,221133243,Ул двинская,59.9093597725,30.242598125,,35,32,37,39,49,27,40,14,28,25,29,20,24,29,13,0,5,26,9,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,161,318843847,Palais de glace Saint-Pétersbourg,59.92166700000001,30.466389000000003,palais-de-glace-saint-petersbourg,181,57,81,30,6,12,14,22,7,39,36,18,7,18,30,13,9,8,5,9,12,23,27,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,162,5109323,ibis St Petersburg Centre,59.924569999999996,30.35807,ibis-st-petersburg-centre,35,29,54,79,41,42,43,30,58,67,45,43,31,32,45,38,29,28,23,24,35,35,26,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,163,525448012,Gatsby,60.033695333999994,30.367019127,gatsby,88,142,142,110,130,87,73,71,88,109,107,151,140,136,110,126,70,66,28,39,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,164,14025061,Ульянка,59.8341434244,30.2058691789,,104,175,232,204,314,333,298,300,607,263,259,544,465,396,384,374,381,255,259,276,326,405,334,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,165,472682811,Lesnaya,59.984811111099994,30.344325,lesnaya,436,447,484,278,196,201,118,152,276,202,131,249,254,214,178,113,124,107,169,178,99,137,92,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,166,408930566,Санкт-Петербург Светлановский Проспект,60.0357193354,30.3970985159,-,340,192,232,272,206,248,228,308,624,1164,97,80,94,107,96,100,89,55,51,41,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,167,213273624,Old Saint Petersburg Stock Exchange and Rostral Columns,59.94355600000001,30.30452,old-saint-petersburg-stock-exchange-and-rostral-columns,421,281,430,493,896,782,975,595,288,120,92,307,541,191,155,204,325,180,239,283,339,269,208,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,168,1022808098,Улица Коммуны,59.9518607001,30.4977141374,,266,344,406,421,430,293,187,279,285,443,274,352,393,429,595,410,364,298,242,203,228,207,205,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,169,3751965,Radisson Royal Hotel St. Petersburg,59.9322936,30.3482016,radisson-royal-hotel-st-petersburg,109,42,59,78,174,128,153,105,141,181,210,220,127,81,100,188,122,102,96,106,99,219,133,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,170,843207750,BEDFORD STUDIO,59.94435,30.3574,bedford-studio,565,569,605,501,449,380,422,454,373,415,379,441,370,388,286,293,187,62,59,53,48,151,238,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,171,354423598,Солидарности Проспект,59.9214906627,30.4962655667,,403,406,400,401,519,602,465,358,360,532,530,387,413,405,385,361,304,251,171,183,191,195,159,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,172,958078643,Romeo's Restaurant,59.9231353674,30.2964167524,romeos-restaurant,13,13,20,35,34,43,30,25,18,27,28,38,15,25,12,35,22,31,25,26,14,13,17,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,173,407244435,Maximilian,60.0389075263,30.323225826999998,maximilian,91,81,114,79,108,100,84,52,76,97,92,141,113,101,46,57,54,50,47,59,61,80,114,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,174,213292534,Настоящий парк развлечений MazaPark,59.883300650100004,30.369534597399998,mazapark,367,355,410,235,229,179,169,172,281,416,437,506,858,367,445,347,223,291,232,447,402,476,495,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,175,943633365,«Бричмула» 24 часа,60.0087437379,30.259977752199998,24,425,392,496,400,396,418,394,432,365,490,506,535,479,534,608,570,444,394,317,320,376,412,390,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,176,201042177003760,FermA,59.92904,30.38754,ferma,92,104,98,84,82,62,36,41,38,44,51,62,39,25,47,42,24,37,30,27,25,26,59,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,177,277358508,Краснопутиловская Улица,59.87317116,30.26467349,,122,77,183,224,169,185,173,98,108,4,2,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,178,503540534,Kalininskij rajon (San Pietroburgo),60.00464,30.393140000000002,kalininskij-rajon-san-pietroburgo,86,84,97,504,207,92,118,148,191,0,16,62,51,47,56,29,44,18,23,21,20,21,21,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,179,1030853555,Апартаменты SALUT / Апарт-Отель САЛЮТ,59.8318168561,30.3275324359,salut-,20,21,46,58,43,116,148,163,141,189,144,225,216,158,135,210,131,130,140,150,98,111,67,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,180,414255010,Приморский район,60.004020123800004,30.206448966700002,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,181,298178059,ЗСД,59.860462653999996,30.2925770211,,327,253,289,365,522,500,449,395,249,214,162,108,121,126,165,201,407,479,357,336,240,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,182,685954287,Капелла Санкт-Петербурга St. Petersburg State Academic Capella,59.940090000000005,30.31997,-st-petersburg-state-academic-capella,240,250,462,415,525,275,258,178,179,403,707,455,303,260,417,487,508,342,184,151,189,372,423,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,183,2760055,Staybridge Suites St. Petersburg,59.893194117200004,30.318043828,staybridge-suites-st-petersburg,35,22,21,8,17,18,6,3,4,6,13,5,5,3,8,5,2,8,1,8,1,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,184,8519697,Вознесенский Проспект,59.923271519,30.3075160861,,265,310,273,256,246,290,268,158,1,1,0,1,0,2,0,0,2,9,27,119,161,153,100,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,185,219395446,"O'Hooligans на Бакунина,5",59.9298126591,30.3740615318,ohooligans-5,95,107,161,82,101,65,89,74,61,91,106,68,74,40,93,51,43,61,42,41,38,46,38,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,186,266801249,Narvskaya,59.9012083333,30.2749027778,narvskaya,289,291,260,225,1419,1416,1018,802,1043,1418,1372,1645,1281,1198,1036,788,793,676,567,544,704,670,542,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,187,717091501,Studio 212,59.968436821800005,30.3178024292,studio-212,1356,1617,1762,1415,1227,933,854,820,851,1186,1261,1266,1025,1180,1332,1017,747,586,635,654,661,1011,1094,1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,188,1193790680663652,Ресторан «Охотничий клуб»,59.94242732399999,30.3936338425,,13,9,22,31,14,7,1,7,34,45,42,42,18,9,5,9,10,6,9,5,8,17,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
